price,time
"$47,880.52",Mon Dec 13 20:45:32 2021
"$47,637.93",Mon Dec 13 20:55:34 2021
"$47,452.25",Mon Dec 13 21:05:35 2021
"$47,217.64",Mon Dec 13 21:29:41 2021
"$47,409.17",Mon Dec 13 21:39:42 2021
"$47,362.40",Mon Dec 13 21:49:44 2021
"$46,921.20",Mon Dec 13 22:00:12 2021
"$47,139.06",Mon Dec 13 22:10:13 2021
"$47,232.87",Mon Dec 13 22:20:14 2021
"$47,074.64",Mon Dec 13 22:30:15 2021
"$47,012.48",Tue Dec 14 09:27:51 2021
"$47,086.89",Tue Dec 14 09:39:51 2021
"$47,129.18",Tue Dec 14 09:49:52 2021
"$47,137.39",Tue Dec 14 09:59:52 2021
"$47,168.63",Tue Dec 14 10:09:53 2021
"$47,071.46",Tue Dec 14 10:19:54 2021
"$47,014.77",Tue Dec 14 10:29:54 2021
"$47,045.97",Tue Dec 14 10:39:55 2021
"$46,916.08",Tue Dec 14 10:50:56 2021
"$46,994.48",Tue Dec 14 11:00:57 2021
"$47,137.42",Tue Dec 14 11:10:59 2021
"$47,020.17",Tue Dec 14 11:21:00 2021
"$46,819.83",Tue Dec 14 11:31:01 2021
"$46,821.16",Tue Dec 14 11:41:02 2021
"$46,771.41",Tue Dec 14 11:51:03 2021
"$46,616.30",Tue Dec 14 12:01:07 2021
"$46,627.10",Tue Dec 14 12:11:08 2021
"$46,609.20",Tue Dec 14 12:21:09 2021
"$46,740.98",Tue Dec 14 12:31:10 2021
"$46,804.10",Tue Dec 14 12:41:11 2021
"$46,585.86",Tue Dec 14 12:51:12 2021
"$46,748.26",Tue Dec 14 13:01:13 2021
"$46,806.51",Tue Dec 14 13:11:15 2021
"$46,915.12",Tue Dec 14 13:21:16 2021
"$47,057.59",Tue Dec 14 13:31:16 2021
"$47,102.60",Tue Dec 14 13:41:18 2021
"$47,130.46",Tue Dec 14 13:51:18 2021
"$47,132.95",Tue Dec 14 14:01:20 2021
"$47,224.29",Tue Dec 14 14:11:21 2021
"$47,463.50",Tue Dec 14 14:21:22 2021
"$47,440.08",Tue Dec 14 14:31:22 2021
"$47,424.23",Tue Dec 14 14:41:24 2021
"$47,358.80",Tue Dec 14 14:51:25 2021
"$47,410.78",Tue Dec 14 15:01:26 2021
"$47,342.67",Tue Dec 14 15:11:27 2021
"$47,038.77",Tue Dec 14 15:21:28 2021
"$46,937.33",Tue Dec 14 15:31:29 2021
"$46,988.61",Tue Dec 14 15:41:30 2021
"$46,990.28",Tue Dec 14 15:51:31 2021
"$47,035.70",Tue Dec 14 16:01:31 2021
"$47,272.80",Tue Dec 14 16:11:32 2021
"$47,216.52",Tue Dec 14 16:21:33 2021
"$47,299.52",Tue Dec 14 16:31:34 2021
"$47,303.80",Tue Dec 14 16:41:34 2021
"$47,303.67",Tue Dec 14 16:51:35 2021
"$47,325.71",Tue Dec 14 17:01:36 2021
"$47,297.55",Tue Dec 14 17:11:37 2021
"$47,393.05",Tue Dec 14 17:21:39 2021
"$47,624.32",Tue Dec 14 17:31:40 2021
"$47,835.18",Tue Dec 14 17:41:42 2021
"$47,841.27",Tue Dec 14 17:51:44 2021
"$47,781.71",Tue Dec 14 18:01:46 2021
"$47,645.44",Tue Dec 14 18:11:48 2021
"$47,668.87",Tue Dec 14 18:23:14 2021
"$47,499.78",Tue Dec 14 18:33:17 2021
"$47,595.11",Tue Dec 14 18:43:24 2021
"$47,520.22",Tue Dec 14 18:53:27 2021
"$47,401.46",Tue Dec 14 19:03:31 2021
"$47,110.05",Tue Dec 14 19:13:36 2021
"$47,124.43",Tue Dec 14 19:23:38 2021
"$47,208.62",Tue Dec 14 19:33:40 2021
"$47,080.79",Tue Dec 14 19:43:41 2021
"$47,015.01",Tue Dec 14 19:53:42 2021
"$46,978.31",Tue Dec 14 20:03:43 2021
"$47,046.34",Tue Dec 14 20:13:44 2021
"$47,172.85",Tue Dec 14 20:23:44 2021
"$47,270.69",Tue Dec 14 20:33:52 2021
"$47,358.22",Tue Dec 14 21:14:11 2021
"$46,908.24",Tue Dec 14 21:24:15 2021
"$46,838.79",Tue Dec 14 21:34:18 2021
"$47,141.03",Tue Dec 14 21:44:22 2021
"$48,299.12",Wed Dec 15 09:34:17 2021
"$48,158.08",Wed Dec 15 09:44:18 2021
"$48,181.26",Wed Dec 15 09:54:18 2021
"$48,397.77",Wed Dec 15 10:04:19 2021
"$48,252.65",Wed Dec 15 10:14:20 2021
"$48,287.05",Wed Dec 15 10:24:20 2021
"$48,325.37",Wed Dec 15 10:34:21 2021
"$48,255.26",Wed Dec 15 10:44:22 2021
"$49,784.18",Wed Dec 15 10:54:23 2021
"$47,036.68",Wed Dec 15 21:05:53 2021
"$47,146.24",Wed Dec 15 21:12:21 2021
"$46,997.29",Wed Dec 15 21:22:23 2021
